name,salary_from,salary_to,salary_currency,area_name,published_at
Разработчик ПЛИС в области ЦОС,190000.0,,RUR,Санкт-Петербург,2022-12-16T21:10:41+0300
Специалист по внедрению и сопровождению ПО,27000.0,,RUR,Орел,2022-12-16T20:04:21+0300
Developer C,,,,Москва,2022-12-16T19:56:14+0300
Ведущий менеджер по продажам на объекты строительства,100000.0,,RUR,Липецк,2022-12-16T20:13:28+0300
Senior Python Engineer,,,,Тбилиси,2022-12-16T20:03:27+0300
Backend Java разработчик (Lead Developer),,,,Москва,2022-12-16T20:59:43+0300
Токарь 5-го разряда,80000.0,,RUR,Лыткарино,2022-12-16T20:02:48+0300
DevOps инженер,,,,Москва,2022-12-16T20:24:42+0300
Сервисный инженер в г.Санкт-Петербург,,,,Санкт-Петербург,2022-12-16T19:04:04+0300
Аналитик/Технический специалист Docsvision,,,,Москва,2022-12-16T21:27:47+0300
Техник-механик,,,,Ворсино (Калужская область),2022-12-16T19:47:33+0300
"Программист 1С (удаленно, в многопрофильный холдинг )",,,,Екатеринбург,2022-12-16T20:06:29+0300
Главный механик,70000.0,80000.0,RUR,Магнитогорск,2022-12-16T21:09:24+0300
Оператор ЧПУ присадочного станка,30000.0,42000.0,RUR,Кстово,2022-12-16T19:09:25+0300
Программист Delphi,,100000.0,RUR,Ярославль,2022-12-16T21:09:22+0300
Механик по выпуску транспортных средств,50000.0,50000.0,RUR,Магнитогорск,2022-12-16T21:09:24+0300
Инженер по ремонту оргтехники (мфу/принтер),70000.0,80000.0,RUR,Москва,2022-12-16T19:47:43+0300
Руководитель продуктовой аналитики,,,,Москва,2022-12-16T20:39:39+0300
Главный эксперт (UNIX-инженер/администратор/архитектор),188000.0,,RUR,Москва,2022-12-16T19:00:42+0300
Электромеханик по лифтам,40000.0,80000.0,RUR,Красноармейск (Московская область),2022-12-16T19:34:19+0300
Руководитель направления клиентской аналитики,,,,Москва,2022-12-16T19:02:45+0300
Старший аккаунт - менеджер,,,,Москва,2022-12-16T20:07:50+0300
Механик автомобильного транспорта,1900.0,,BYR,Гомель,2022-12-16T20:49:10+0300
Инженер-электроник,,,,Елец,2022-12-16T21:52:04+0300
Инженер по сетевой безопасности,,,,Зеленоград,2022-12-16T19:24:10+0300
Спортивный журналист,180000.0,180000.0,KZT,Караганда,2022-12-16T21:35:16+0300
Middle C++ Game Developer/Программист С++ (Mobile),3800.0,,EUR,Венгрия,2022-12-16T20:44:28+0300
Linux DevOps Engineer,,,,Кипр,2022-12-16T19:37:51+0300
Senior Backend developer (Symfony PHP),230000.0,310000.0,RUR,Калининград,2022-12-16T19:18:34+0300
Администратор проектов 1С/Помощник руководителя Службы сопровождения и разработки 1С,,,,Краснодар,2022-12-16T19:10:11+0300
Middle+/Senior Backend developer (JS),,,,Санкт-Петербург,2022-12-16T21:42:21+0300
Инженер-электроник,,,,Лебедянь,2022-12-16T21:52:04+0300
Web-дизайнер,80000.0,,RUR,Москва,2022-12-16T20:37:54+0300
Mobile application security specialist/Специалист по анализу защищённости/IOS Реверс инженер,,,,Москва,2022-12-16T21:54:59+0300
Systems Architect (Platform),,,,Санкт-Петербург,2022-12-16T20:34:51+0300
Application Security инженер (практика SAST),,,,Москва,2022-12-16T21:55:13+0300
Оператор кромочного станка (цех корпусной мебели),28000.0,40000.0,RUR,Кстово,2022-12-16T19:09:28+0300
Senior product designer / старший дизайнер продукта,,,,Москва,2022-12-16T19:49:02+0300
Ведущий специалист по отчетности на хранилище данных,,,,Москва,2022-12-16T21:12:32+0300
Программист 1с/Разработчик,50000.0,,RUR,Подольск (Московская область),2022-12-16T20:18:55+0300
Менеджер по развитию продукта,,,,Санкт-Петербург,2022-12-16T21:48:29+0300
"Старший аналитик по бухгалтерским системам и процессам (1С, SQL)",,,,Москва,2022-12-16T20:07:58+0300
Middle+/Senior Backend developer (JS),,,,Москва,2022-12-16T21:44:43+0300
Копирайтер,,,,Москва,2022-12-16T19:48:57+0300
Фрезеровщик 5-ого разряда,80000.0,,RUR,Жуковский,2022-12-16T20:02:48+0300
Infrastructure and Linux Engineer,,,,Москва,2022-12-16T19:47:40+0300
Токарь - расточник,80000.0,,RUR,Люберцы,2022-12-16T20:02:47+0300
Руководитель проекта (демонтаж/снос зданий),150000.0,,RUR,Москва,2022-12-16T19:26:28+0300
Специалист по внедрению и сопровождению ПО,30000.0,,RUR,Воронеж,2022-12-16T20:04:21+0300
Системный администратор,60000.0,80000.0,RUR,Санкт-Петербург,2022-12-16T19:24:14+0300
DevOps инженер,,,,Москва,2022-12-16T20:09:23+0300
Токарь-универсал,40000.0,,RUR,Ярославль,2022-12-16T20:19:27+0300
Java Developer,,,,Санкт-Петербург,2022-12-16T19:17:29+0300
Архитектор решений,,,,Москва,2022-12-16T20:49:45+0300
"Инженер ОПС (сервис, техническое обслуживание, эксплуатация)",40000.0,60000.0,RUR,Екатеринбург,2022-12-16T19:57:32+0300
Руководитель проектов (клининг),,,,Москва,2022-12-16T20:11:43+0300
Lead DevOps,,,,Москва,2022-12-16T20:09:23+0300
Senior PHP Developer (Data Matrix),,,,Москва,2022-12-16T20:03:09+0300
Механик по ремонту специализированной техники,,,,Бузулук,2022-12-16T19:25:28+0300
Techlead/Teamlead Java,,,,Москва,2022-12-16T19:49:02+0300
"PHP developer, Symfony (Product team)",,,,Москва,2022-12-16T19:47:37+0300
Narrative Department Director Associate,,,,Астана,2022-12-16T21:57:15+0300
Frontend-разработчик (angular) в SaaS-сервис,500000.0,700000.0,KZT,Алматы,2022-12-16T20:08:38+0300
Специалист по внедрению и сопровождению ПО,28000.0,,RUR,Ростов-на-Дону,2022-12-16T20:04:21+0300
Специалист по слаботочным системам (системы безопасности),45000.0,,RUR,Елабуга,2022-12-16T19:09:36+0300
Системный администратор Linux (группы эксплуатации PCI-DSS),,,,Санкт-Петербург,2022-12-16T20:37:13+0300
Ведущий специалист по технической защите информации,,89000.0,RUR,Москва,2022-12-16T20:02:48+0300
Программист Битрикс24,,,,Краснодар,2022-12-16T19:14:37+0300
Токарь-фрезеровщик,115000.0,140000.0,RUR,Лобня,2022-12-16T20:42:11+0300
Rust Developer,2300.0,,USD,Москва,2022-12-16T19:56:13+0300
Android Developer,,,,Москва,2022-12-16T20:49:09+0300
Системный администратор Linux,,,,Москва,2022-12-16T19:43:21+0300
Программист 1С (Удаленно),135000.0,,RUR,Екатеринбург,2022-12-16T19:34:09+0300
Lead DevOps Engineer,,,,Астана,2022-12-16T21:49:53+0300
Middle C# Software Engineer (gamedev),,,,Москва,2022-12-16T19:51:44+0300
Программист 1C 8 + Transact-SQL,135000.0,160000.0,RUR,Москва,2022-12-16T21:50:30+0300
Senior\ Team lead Golang developer,,,,Москва,2022-12-16T19:18:03+0300
Middle C++ Game Developer/Программист С++ (Mobile),3800.0,,EUR,Тбилиси,2022-12-16T20:44:28+0300
Инженер по направлению системы управления информационной безопасностью,,,,Москва,2022-12-16T19:24:10+0300
Lead DevOps Engineer,,,,Москва,2022-12-16T21:49:53+0300
Senior C++ Game Developer/Ведущий программист C++ (Mobile),5200.0,,EUR,Тбилиси,2022-12-16T20:43:04+0300
Rust Developer,2300.0,,USD,Санкт-Петербург,2022-12-16T19:56:07+0300
Narrative Department Director Associate,,,,Алматы,2022-12-16T21:57:15+0300
Специалист по поддержке пользователей Битрикс 24,,,,Краснодар,2022-12-16T19:14:43+0300
Программист 1С,,,,Краснодар,2022-12-16T19:34:21+0300
Ведущий разработчик C#/ .NET,150000.0,,RUR,Санкт-Петербург,2022-12-16T21:50:31+0300
Ведущий консультант DevSecOps,,,,Москва,2022-12-16T21:55:06+0300
Lead Game Designer,,,,Москва,2022-12-16T19:10:09+0300
Lead Technical Artist,,,,Санкт-Петербург,2022-12-16T20:49:24+0300
Пресейл информационной безопасности,,,,Москва,2022-12-16T21:50:13+0300
Руководитель департамента e-commerce (Нижний Новгород),150000.0,200000.0,RUR,Санкт-Петербург,2022-12-16T19:01:51+0300
Senior 3D Graphics Programmer / Ведущий программист компьютерной графики,6300.0,,EUR,Тбилиси,2022-12-16T20:46:07+0300
Middle C++ Game Developer/Программист С++ (Mobile),3800.0,,EUR,Армения,2022-12-16T20:44:28+0300
Senior C++ Developer,,,,Москва,2022-12-16T20:27:04+0300
Senior 3D Graphics Programmer / Ведущий программист компьютерной графики,6300.0,,EUR,Кипр,2022-12-16T20:46:07+0300
Rust Developer,2300.0,,USD,Минск,2022-12-16T19:56:00+0300
Senior 3D Graphics Programmer / Ведущий программист компьютерной графики,6300.0,,EUR,Венгрия,2022-12-16T20:46:07+0300
Senior C++ Game Developer/Ведущий программист C++ (Mobile),5200.0,,EUR,Кипр,2022-12-16T20:43:04+0300
Senior C++ Game Developer/Ведущий программист C++ (Mobile),5200.0,,EUR,Армения,2022-12-16T20:43:04+0300
Senior 3D Graphics Programmer / Ведущий программист компьютерной графики,6300.0,,EUR,Армения,2022-12-16T20:46:07+0300
IOS разработчик,,,,Волжский (Волгоградская область),2022-12-16T22:01:57+0300
Ассистент в отдел разработки,,63000.0,RUR,Москва,2022-12-16T22:08:19+0300
Редактор социалльных сетей/ редактор блогов (smm),45000.0,,RUR,Санкт-Петербург,2022-12-16T22:00:26+0300
Арт-директор / Руководитель отдела дизайна,150000.0,180000.0,RUR,Москва,2022-12-16T22:19:55+0300
